1, -- ,rui,30.7718,scormhandlers,4.55,author,4.54,scorm,4.51,learner,4.5,ui,4.46,fileapi,2.2493,gradeservice,2.2,userapi,2.1697,ztool,2.05,identityapi,1.39,redis,0.91,identity,0.8565,userhandlers,0.0267
2, -- ,userapi,344.9302,identity,301.1757,userhandlers,179.7682,fileapi,34.2529,rui,26.2218
3, -- ,userapi,52.3479,rui,27.4385,identity,1.9995,scormhandlers,1.2167,author,1.2067,scorm,1.1767,learner,1.1667,ui,1.1267,fileapi,0.5554,gradeservice,0.5333,ztool,0.3833,redis,0.2433,userhandlers,0.0267
4, -- ,userapi,57.0021,rui,26.2218,fileapi,0.4214,identity,0.3453,userhandlers,0.1399
5, -- ,userapi,54.6394,rui,26.2218,userhandlers,0.1399,fileapi,0.038,redis,0.0011
6, -- ,rui,26.2218,userapi,17.2563,identity,4.9889,userhandlers,0.7743,redis,0.0011
7, -- ,rui,26.2218,userapi,20.113,identity,11.6632,userhandlers,0.6611,redis,0.0011
8, -- ,userapi,52.4464,rui,26.2218,identity,8.1194,userhandlers,0.6611,redis,0.3095
9, -- ,rui,26.2218,userapi,25.5567,scorm,1.8189,redis,0.6468,userhandlers,0.0267,identityapi,0.0092
10, -- ,userapi,36.604,rui,26.2218,scorm,1.2189,redis,0.9841,userhandlers,0.0267
11, -- ,rui,26.2218,userapi,25.7683,scorm,1.3189,redis,0.9841,userhandlers,0.1128,identity,0.0913
12, -- ,rui,26.2218,userapi,26.1355,identity,10.9826,redis,0.9841,userhandlers,0.1128
13, -- ,rui,26.2218,userapi,22.1539,redis,0.9841,userhandlers,0.105
14, -- ,scorm,29.6989,rui,26.2218,identity,18.65,userapi,17.5253,redis,0.9841,userhandlers,0.0267
15, -- ,scorm,30.1389,rui,26.2218,identity,24.7283,userapi,17.6027,redis,0.9841,userhandlers,0.0267
16, -- ,identity,34.5601,scorm,27.3789,rui,26.2218,userapi,18.3042,redis,0.9841,userhandlers,0.0267
17, -- ,rui,26.2218,userapi,13.0467,redis,0.3095,userhandlers,0.0267
18, -- ,rui,26.2218,userapi,6.16,author,1.9547,userhandlers,0.0267
19, -- ,rui,26.2218,userapi,4.366,userhandlers,0.0267
20, -- ,rui,26.2218,userapi,4.4757,userhandlers,0.0267
21, -- ,rui,26.2218,userapi,6.1867,identity,0.1791,userhandlers,0.0267
22, -- ,rui,26.2218,userhandlers,0.0267,userapi,0.0024
23, -- ,rui,26.2218,userapi,1.3365,userhandlers,0.0267
24, -- ,rui,26.2218,userapi,1.3365,userhandlers,0.0267
25, -- ,rui,26.2218,userhandlers,7.8319,userapi,1.3365,identity,1.1755
26, -- ,rui,26.2218,userhandlers,7.9232,userapi,1.3872
27, -- ,rui,26.2218,userhandlers,7.8712,userapi,1.3365
28, -- ,rui,26.2218,userapi,1.3365,userhandlers,0.0267
29, -- ,rui,26.2218,userapi,17.6805,userhandlers,0.2626,fileapi,0.004
30, -- ,userapi,49.4373,rui,26.2218,userhandlers,0.2601,fileapi,0.2158,identity,0.198
31, -- ,rui,26.2218,userapi,16.3661,userhandlers,0.2374,fileapi,0.004
32, -- ,rui,26.2218,userapi,8.9763
33, -- ,rui,26.2218,userapi,6.7862,gradeservice,1.7088
34, -- ,userapi,151.7688,rui,26.2218,identity,8.5172,userhandlers,0.4261,fileapi,0.004
35, -- ,userapi,135.2692,rui,26.2218,identity,12.1177,userhandlers,0.4244,fileapi,0.2158
36, -- ,userapi,66.6921,rui,26.2218,identity,2.436,identityapi,1.5296,userhandlers,0.4244,fileapi,0.2158
37, -- ,rui,26.2218,userapi,10.4709,fileapi,0.004
38, -- ,rui,26.2218,userapi,11.1578,fileapi,0.004
39, -- ,userapi,60.1374,rui,26.2218,userhandlers,2.4575
40, -- ,userapi,84.5072,rui,26.2218,userhandlers,2.4575
41, -- ,rui,26.2218,userapi,16.9207,userhandlers,2.7164
42, -- ,rui,26.2218,userapi,8.8677
43, -- ,rui,26.2218,userapi,3.7332
44, -- ,rui,30.4392,userapi,4.1676,identity,0.0139
45, -- ,rui,26.2218,userapi,14.8553,identity,0.0201
46, -- ,rui,26.2218,userapi,4.1648,identity,0.0201
47, -- ,rui,26.2218,userapi,5.2925,fileapi,0.038
48, -- ,rui,26.2218,userapi,3.1022,fileapi,0.038,userhandlers,0.0328
49, -- ,rui,26.2218,userapi,2.6408,userhandlers,0.0328
50, -- ,rui,26.2218,userapi,2.59,userhandlers,0.0328
51, -- ,rui,26.2218,userapi,3.1023,scorm,0.5106,ztool,0.2898
52, -- ,rui,26.2218,userapi,3.5836,scorm,0.5106
53, -- ,rui,26.2218,userapi,3.1023,scorm,0.5106
54, -- ,rui,26.2218,userapi,3.3403
55, -- ,rui,26.2218,userapi,3.3403
56, -- ,rui,26.2218,userapi,4.1736
57, -- ,rui,26.2218,userapi,5.9753,userhandlers,0.032
58, -- ,rui,26.2218,userapi,4.9449
59, -- ,rui,27.1452,userapi,7.3502
60, -- ,rui,26.2218,userapi,3.3597
61, -- ,rui,26.2218,userapi,3.2212
62, -- ,rui,26.2218,userhandlers,7.2799,userapi,3.2212,scorm,1.6989
63, -- ,rui,26.2218,identity,12.7016,userhandlers,7.2799,userapi,2.9832,scorm,2.7389
64, -- ,rui,26.2218,identity,14.0744,userhandlers,7.2799,userapi,2.9832
65, -- ,rui,26.2218,identity,16.9293,userapi,11.5725
66, -- ,userapi,43.3326,rui,26.2218,fileapi,0.244
67, -- ,userapi,52.1422,rui,26.2218,fileapi,12.9647
68, -- ,userapi,34.7212,rui,26.2218,fileapi,16.1437
69, -- ,fileapi,98.5401,rui,26.2218,userapi,8.688
70, -- ,fileapi,79.0062,rui,26.2218,userapi,9.4592
71, -- ,fileapi,79.5595,rui,26.2218,userapi,10.1735,userhandlers,0.0661
72, -- ,rui,26.2218,userapi,11.0068,userhandlers,0.0561
73, -- ,rui,26.2218,userapi,15.6925,identity,4.278,userhandlers,1.8121
74, -- ,rui,26.2218,userapi,11.336,fileapi,0.038
75, -- ,rui,26.2218,userapi,9.7081,fileapi,0.038
76, -- ,rui,26.2218,userapi,23.1711
77, -- ,userhandlers,31.5799,rui,26.2218,userapi,25.1952
78, -- ,userhandlers,31.5799,rui,26.2218,userapi,13.1791,identity,0.0698
79, -- ,userhandlers,30.0199,rui,26.2218,userapi,10.7769
80, -- ,rui,26.2218,userapi,9.4279
81, -- ,rui,26.2218,identity,21.7417,userapi,11.3445
82, -- ,rui,26.2218,identity,24.3002,userapi,11.4831
83, -- ,rui,26.2218,identity,21.6109,userapi,15.7159
84, -- ,rui,26.2218,userapi,10.4117
85, -- ,rui,26.2218,userapi,9.1022
86, -- ,rui,26.2218,userapi,10.1736,fileapi,4.635
87, -- ,rui,26.2218,fileapi,16.8482,userapi,11.8431,identity,1.5241,userhandlers,0.6313
88, -- ,rui,26.2218,fileapi,20.251,userapi,16.9261,userhandlers,0.6347,identity,0.588
89, -- ,fileapi,33.8678,rui,26.2218,userapi,10.2005
90, -- ,rui,26.2218,userapi,9.2212
91, -- ,rui,26.2218,userapi,12.3981,userhandlers,3.9864
92, -- ,rui,26.2218,userapi,17.7269,userhandlers,7.8453,scorm,0.96
93, -- ,rui,26.2218,userapi,21.9843,userhandlers,8.2904,scorm,1.595,identity,1.192
94, -- ,rui,26.2218,userapi,24.0656,userhandlers,6.3958,scorm,2.745,identity,0.1791
95, -- ,rui,26.2218,userapi,21.6688,userhandlers,14.2611
96, -- ,rui,26.2218,userapi,22.2641,userhandlers,20.3773
97, -- ,rui,26.2218,userapi,23.2164,userhandlers,15.793
98, -- ,userapi,26.3179,rui,26.2218,userhandlers,14.4648
99, -- ,userapi,29.9985,rui,26.2218,userhandlers,0.1309
100, -- ,rui,26.2218,userapi,26.062,userhandlers,0.0178
101, -- ,rui,26.2218,userapi,22.9784
102, -- ,rui,26.2218,userapi,22.5022
103, -- ,rui,26.2218,userapi,22.7402,identity,0.1791
104, -- ,rui,26.2218,userapi,22.145,identity,0.0696
105, -- ,rui,26.2218,userapi,21.6688
106, -- ,rui,26.2218,userapi,22.6212
107, -- ,rui,26.2218,userapi,24.0498,scorm,0.5106
108, -- ,rui,26.2218,userapi,24.7311,identity,2.2772,scorm,0.5106
109, -- ,rui,26.2218,userapi,23.0315,scorm,0.5106
110, -- ,rui,26.2218,userapi,21.7037,identity,1.0527,ztool,0.0716
111, -- ,rui,26.2218,userapi,22.1651,userhandlers,0.0897
112, -- ,rui,26.2218,userapi,24.0699,userhandlers,0.0897
113, -- ,rui,26.2218,userapi,25.4985,fileapi,0.1535,userhandlers,0.0044
114, -- ,rui,26.2218,userapi,24.7842,fileapi,0.1535
115, -- ,rui,26.2218,userapi,22.9985
116, -- ,rui,26.2218,userapi,22.6413
117, -- ,rui,26.2218,userapi,23.4747,userhandlers,0.7728
118, -- ,rui,26.2218,userapi,25.0224,userhandlers,0.7728,identity,0.0696
119, -- ,userapi,34.3738,rui,26.2218
120, -- ,rui,26.2218,userapi,23.8319
121, -- ,rui,26.2218,userapi,22.8795
122, -- ,rui,26.2218,userapi,22.6694
123, -- ,rui,26.2218,userapi,23.4839
124, -- ,userapi,28.0262,rui,26.2218
125, -- ,rui,26.2218,userapi,23.5938
126, -- ,rui,26.2218,userapi,23.4747
127, -- ,rui,26.2218,userapi,23.8318
128, -- ,rui,26.2218,userapi,24.6248
129, -- ,rui,26.2218,userapi,23.7128
130, -- ,rui,26.2218,userapi,22.1652
131, -- ,rui,26.2218,userapi,21.6529
132, -- ,rui,26.2218,userapi,22.0461,identity,0.0697
133, -- ,rui,26.2218,userapi,23.8318,identity,0.0697
134, -- ,rui,26.2218,userapi,23.7129
135, -- ,rui,26.2218,userapi,24.07
136, -- ,rui,26.2218,userapi,23.1175,userhandlers,3.8383
137, -- ,rui,26.2218,userapi,24.189,userhandlers,9.9177
138, -- ,rui,26.2218,userapi,24.427,userhandlers,10.5236,identity,0.2966
139, -- ,rui,26.2218,userapi,24.5461,userhandlers,9.1526,identity,0.5667
140, -- ,rui,26.2218,userapi,23.8318,userhandlers,14.6387,identity,0.1791
141, -- ,rui,26.2218,userapi,22.6414,userhandlers,21.3882
142, -- ,rui,26.2218,userapi,22.2843,userhandlers,20.0897,ztool,0.2881,identityapi,0.0103
143, -- ,rui,26.2218,userapi,21.9271,userhandlers,17.6701
144, -- ,rui,26.2218,userapi,22.0461,userhandlers,14.6257
145, -- ,rui,26.2218,userapi,22.2842,userhandlers,14.1852
146, -- ,rui,26.2218,userapi,21.927,userhandlers,8.9569
147, -- ,rui,26.2218,userapi,22.0461,userhandlers,0.0445
148, -- ,rui,26.2218,userapi,21.9271,userhandlers,0.2031
149, -- ,rui,26.2218,userapi,22.7604,scorm,0.5107
150, -- ,rui,26.2218,userapi,23.2366,scorm,0.5107
151, -- ,rui,26.2218,userapi,23.2366,scorm,1.6634
152, -- ,userapi,32.6364,rui,26.2218,scorm,0.5107,identity,0.119
153, -- ,userapi,31.4222,rui,26.2218,scorm,1.087
154, -- ,userapi,27.2201,rui,26.2218
155, -- ,rui,26.2218,userapi,21.6529
156, -- ,rui,26.2218,userapi,21.6529
157, -- ,rui,26.2218,userapi,21.6529,identity,13.503
158, -- ,rui,26.2218,userapi,21.6529,identity,12.783
159, -- ,rui,26.2218,userapi,21.6529,identity,11.9595,userhandlers,1.725
160, -- ,rui,26.2218,userapi,21.6529,userhandlers,4.3236
161, -- ,rui,26.2218,userapi,21.6529,userhandlers,4.8796
162, -- ,rui,26.2218,userapi,21.6529,userhandlers,4.841,scorm,0.5107
163, -- ,rui,26.2218,userapi,23.3224,userhandlers,6.3324,scorm,0.5107,identity,0.0696
164, -- ,rui,26.2218,userapi,21.6529,userhandlers,6.5221,scorm,0.5107
165, -- ,rui,26.2218,userapi,21.6529,userhandlers,2.6346
166, -- ,rui,26.2218,userapi,21.6529,userhandlers,0.3823
167, -- ,rui,26.2218,userapi,21.6529,userhandlers,0.0971
168, -- ,rui,26.2218,userapi,21.6529,userhandlers,0.0178
169, -- ,rui,26.2218,userapi,21.6529,fileapi,0.038
170, -- ,rui,26.2218,userapi,21.6529,fileapi,0.038
171, -- ,rui,26.2218,userapi,21.6529
172, -- ,userapi,134.9923,rui,26.2218,identity,2.8482
173, -- ,userapi,185.217,rui,26.2218
174, -- ,userapi,183.4546,rui,26.2218
175, -- ,userapi,70.5531,rui,26.2218
176, -- ,rui,26.2218,userapi,21.6529,identity,0.2966
177, -- ,rui,26.2218,userapi,21.6529,identity,0.0697
178, -- ,rui,26.2218,userapi,21.6529
179, -- ,rui,26.2218,userapi,21.6529
180, -- ,rui,26.2218,userapi,21.6529
